ADATE,Year,Month,Day,Anamolytype,Anamoly,Date_x,Kp,ap,Date_y
1984-08-14,1984,8,14,SEU,1,1984-08-14,2.875,20.5,1984-08-14
1983-11-01,1983,11,1,UNK,1,1983-11-01,3.24975,19.25,1983-11-01
1984-05-25,1984,5,25,ESD,1,1984-05-25,2.75,15.625,1984-05-25
1984-06-13,1984,6,13,UNK,1,1984-06-13,1.416875,5.5,1984-06-13
1984-08-11,1984,8,11,UNK,1,1984-08-11,2.3335,11.125,1984-08-11
1994-02-02,1994,2,2,ESD,1,1994-02-02,2.49975,14.25,1994-02-02
1994-02-25,1994,2,25,ESD,1,1994-02-25,2.8335,14.25,1994-02-25
1994-04-11,1994,4,11,ESD,1,1994-04-11,4.83325,45.5,1994-04-11
1984-03-04,1984,3,4,UNK,1,1984-03-04,1.9165,8.625,1984-03-04
1984-03-13,1984,3,13,SEU,1,1984-03-13,2.958375,18.625,1984-03-13
1984-03-28,1984,3,28,UNK,1,1984-03-28,5.083375,59.625,1984-03-28
1984-04-15,1984,4,15,SEU,1,1984-04-15,2.041625,9.75,1984-04-15
1984-05-12,1984,5,12,SEU,1,1984-05-12,2.541625,11.5,1984-05-12
1984-06-14,1984,6,14,SEU,1,1984-06-14,1.041625,4.125,1984-06-14
1986-01-01,1986,1,1,UNK,1,1986-01-01,3.791625,25.0,1986-01-01
1994-04-01,1994,4,1,ESD,1,1994-04-01,1.749875,6.5,1994-04-01
1984-06-09,1984,6,9,UNK,1,1984-06-09,3.41675,20.375,1984-06-09
1985-03-22,1985,3,22,UNK,1,1985-03-22,1.0,4.375,1985-03-22
1989-03-18,1989,3,18,UNK,1,1989-03-18,2.45825,15.0,1989-03-18
1993-08-20,1993,8,20,ESD,1,1993-08-20,1.66675,6.5,1993-08-20
1993-08-21,1993,8,21,ESD,1,1993-08-21,1.16675,4.5,1993-08-21
1994-02-16,1994,2,16,ESD,1,1994-02-16,3.625,24.0,1994-02-16
1994-04-06,1994,4,6,ESD,1,1994-04-06,4.999875,47.875,1994-04-06
1993-08-22,1993,8,22,ESD,1,1993-08-22,1.499875,5.75,1993-08-22
1993-08-24,1993,8,24,ESD,1,1993-08-24,1.125125,4.25,1993-08-24
1994-03-18,1994,3,18,ESD,1,1994-03-18,3.29175,20.125,1994-03-18
1994-03-30,1994,3,30,ESD,1,1994-03-30,2.666625,14.5,1994-03-30
1985-10-15,1985,10,15,UNK,1,1985-10-15,2.916625,18.5,1985-10-15
1994-03-29,1994,3,29,ESD,1,1994-03-29,1.5,5.625,1994-03-29
1994-03-09,1994,3,9,ESD,1,1994-03-09,5.458375,63.5,1994-03-09
1994-09-11,1994,9,11,UNK,1,1994-09-11,2.958375,15.375,1994-09-11
1994-01-08,1994,1,8,ESD,1,1994-01-08,1.6665,6.5,1994-01-08
1992-09-11,1992,9,11,UNK,1,1992-09-11,3.999875,32.5,1992-09-11
1990-10-25,1990,10,25,UNK,1,1990-10-25,2.04175,9.25,1990-10-25
1991-09-02,1991,9,2,UNK,1,1991-09-02,3.6665,27.5,1991-09-02
1991-09-03,1991,9,3,UNK,1,1991-09-03,2.9585,15.875,1991-09-03
1991-09-11,1991,9,11,UNK,1,1991-09-11,3.49975,22.0,1991-09-11
1991-09-15,1991,9,15,UNK,1,1991-09-15,2.0,9.125,1991-09-15
1987-10-30,1987,10,30,UNK,1,1987-10-30,2.6665,12.75,1987-10-30
1987-12-23,1987,12,23,UNK,1,1987-12-23,2.1665,9.75,1987-12-23
1990-11-16,1990,11,16,UNK,1,1990-11-16,3.20825,17.375,1990-11-16
1990-03-06,1990,3,6,UNK,1,1990-03-06,3.249875,20.625,1990-03-06
1990-04-01,1990,4,1,UNK,1,1990-04-01,1.583125,6.0,1990-04-01
1991-01-01,1991,1,1,UNK,1,1991-01-01,1.45825,7.5,1991-01-01
1991-04-06,1991,4,6,UNK,1,1991-04-06,2.79175,13.75,1991-04-06
1991-08-10,1991,8,10,UNK,1,1991-08-10,2.083125,8.25,1991-08-10
1991-12-23,1991,12,23,UNK,1,1991-12-23,2.916625,14.375,1991-12-23
1992-03-12,1992,3,12,UNK,1,1992-03-12,2.5415,12.25,1992-03-12
1992-07-06,1992,7,6,UNK,1,1992-07-06,1.416625,5.25,1992-07-06
1991-08-08,1991,8,8,UNK,1,1991-08-08,2.416625,11.25,1991-08-08
1991-08-26,1991,8,26,UNK,1,1991-08-26,2.16675,8.5,1991-08-26
1992-01-13,1992,1,13,UNK,1,1992-01-13,3.8335,26.875,1992-01-13
1992-04-06,1992,4,6,UNK,1,1992-04-06,3.333375,24.25,1992-04-06
1987-09-08,1987,9,8,UNK,1,1987-09-08,2.333125,9.75,1987-09-08
1987-06-03,1987,6,3,UNK,1,1987-06-03,1.1248749999999998,4.375,1987-06-03
1991-07-17,1991,7,17,UNK,1,1991-07-17,4.5415,40.625,1991-07-17
1991-09-26,1991,9,26,UNK,1,1991-09-26,4.54175,36.875,1991-09-26
1991-10-29,1991,10,29,UNK,1,1991-10-29,6.666625,127.875,1991-10-29
1991-10-30,1991,10,30,UNK,1,1991-10-30,4.0835,33.5,1991-10-30
1991-11-05,1991,11,5,UNK,1,1991-11-05,3.749875,26.75,1991-11-05
1991-11-06,1991,11,6,UNK,1,1991-11-06,3.166625,18.5,1991-11-06
1990-09-14,1990,9,14,UNK,1,1990-09-14,3.37475,19.125,1990-09-14
1990-09-16,1990,9,16,UNK,1,1990-09-16,3.541625,22.75,1990-09-16
1990-09-17,1990,9,17,UNK,1,1990-09-17,2.708375,12.5,1990-09-17
1990-04-08,1990,4,8,UNK,1,1990-04-08,1.66675,6.5,1990-04-08
1990-09-10,1990,9,10,UNK,1,1990-09-10,2.1248750000000003,11.125,1990-09-10
1990-10-13,1990,10,13,UNK,1,1990-10-13,3.083125,16.125,1990-10-13
1992-07-28,1992,7,28,UNK,1,1992-07-28,3.0,17.125,1992-07-28
1987-01-11,1987,1,11,UNK,1,1987-01-11,1.291625,5.375,1987-01-11
1987-03-20,1987,3,20,UNK,1,1987-03-20,0.916625,3.75,1987-03-20
1987-08-25,1987,8,25,UNK,1,1987-08-25,4.250125,38.75,1987-08-25
1987-08-31,1987,8,31,UNK,1,1987-08-31,4.083375,34.375,1987-08-31
1987-09-01,1987,9,1,UNK,1,1987-09-01,4.33325,34.125,1987-09-01
1988-03-03,1988,3,3,UNK,1,1988-03-03,2.291625,10.0,1988-03-03
1989-10-01,1989,10,1,UNK,1,1989-10-01,2.7498750000000003,13.25,1989-10-01
1989-11-16,1989,11,16,UNK,1,1989-11-16,1.41675,5.25,1989-11-16
1989-11-19,1989,11,19,UNK,1,1989-11-19,2.04175,8.125,1989-11-19
1990-08-31,1990,8,31,UNK,1,1990-08-31,2.8335,15.625,1990-08-31
1990-09-05,1990,9,5,UNK,1,1990-09-05,2.4998750000000003,10.625,1990-09-05
1990-09-07,1990,9,7,UNK,1,1990-09-07,2.791625,14.0,1990-09-07
1990-12-25,1990,12,25,UNK,1,1990-12-25,2.3748750000000003,10.375,1990-12-25
1991-03-10,1991,3,10,UNK,1,1991-03-10,2.875,21.0,1991-03-10
1991-08-28,1991,8,28,UNK,1,1991-08-28,3.0,16.375,1991-08-28
1992-01-20,1992,1,20,UNK,1,1992-01-20,2.875,14.125,1992-01-20
1992-03-06,1992,3,6,UNK,1,1992-03-06,1.708375,8.25,1992-03-06
1992-08-19,1992,8,19,UNK,1,1992-08-19,1.958375,8.625,1992-08-19
1987-02-25,1987,2,25,UNK,1,1987-02-25,1.791625,7.0,1987-02-25
1987-03-22,1987,3,22,UNK,1,1987-03-22,2.7498750000000003,14.75,1987-03-22
1987-09-27,1987,9,27,UNK,1,1987-09-27,2.458375,10.75,1987-09-27
1988-06-02,1988,6,2,UNK,1,1988-06-02,1.25025,4.75,1988-06-02
1988-08-24,1988,8,24,UNK,1,1988-08-24,2.416625,10.875,1988-08-24
1988-12-21,1988,12,21,UNK,1,1988-12-21,2.458375,11.25,1988-12-21
1990-12-24,1990,12,24,UNK,1,1990-12-24,2.79175,14.875,1990-12-24
1991-01-28,1991,1,28,UNK,1,1991-01-28,1.333375,5.0,1991-01-28
1991-04-12,1991,4,12,UNK,1,1991-04-12,2.541625,12.625,1991-04-12
1991-09-12,1991,9,12,UNK,1,1991-09-12,2.16675,8.5,1991-09-12
1987-09-20,1987,9,20,UNK,1,1987-09-20,2.20825,11.375,1987-09-20
1987-10-29,1987,10,29,UNK,1,1987-10-29,3.375,19.0,1987-10-29
1988-02-29,1988,2,29,UNK,1,1988-02-29,0.708375,3.125,1988-02-29
1988-11-06,1988,11,6,UNK,1,1988-11-06,2.666625,13.375,1988-11-06
1990-11-17,1990,11,17,UNK,1,1990-11-17,3.083375,16.25,1990-11-17
1990-11-30,1990,11,30,UNK,1,1990-11-30,2.083375,8.5,1990-11-30
1990-12-03,1990,12,3,UNK,1,1990-12-03,1.541625,6.5,1990-12-03
1990-12-09,1990,12,9,UNK,1,1990-12-09,1.41675,5.25,1990-12-09
1990-12-10,1990,12,10,UNK,1,1990-12-10,0.416625,2.125,1990-12-10
1990-12-12,1990,12,12,UNK,1,1990-12-12,1.541625,7.25,1990-12-12
1990-12-20,1990,12,20,UNK,1,1990-12-20,1.875,8.0,1990-12-20
1991-01-12,1991,1,12,UNK,1,1991-01-12,3.16675,19.0,1991-01-12
1991-02-14,1991,2,14,UNK,1,1991-02-14,2.041625,7.75,1991-02-14
1991-02-19,1991,2,19,UNK,1,1991-02-19,1.833375,7.875,1991-02-19
1991-02-23,1991,2,23,UNK,1,1991-02-23,3.500125,20.875,1991-02-23
1991-03-02,1991,3,2,UNK,1,1991-03-02,2.249875,9.375,1991-03-02
1991-03-03,1991,3,3,UNK,1,1991-03-03,1.625,6.375,1991-03-03
1991-03-06,1991,3,6,UNK,1,1991-03-06,3.66675,24.125,1991-03-06
1991-03-09,1991,3,9,UNK,1,1991-03-09,3.75,24.625,1991-03-09
1991-03-13,1991,3,13,UNK,1,1991-03-13,3.1665,26.875,1991-03-13
1991-03-14,1991,3,14,UNK,1,1991-03-14,1.66675,7.125,1991-03-14
1991-04-22,1991,4,22,UNK,1,1991-04-22,2.000125,8.25,1991-04-22
1991-06-18,1991,6,18,UNK,1,1991-06-18,3.833375,25.5,1991-06-18
1991-09-21,1991,9,21,UNK,1,1991-09-21,1.16675,4.625,1991-09-21
1987-09-03,1987,9,3,UNK,1,1987-09-03,0.916625,3.625,1987-09-03
1987-09-17,1987,9,17,UNK,1,1987-09-17,3.208375,17.25,1987-09-17
1990-06-05,1990,6,5,UNK,1,1990-06-05,1.3751250000000002,5.125,1990-06-05
1990-07-18,1990,7,18,UNK,1,1990-07-18,1.874875,7.75,1990-07-18
1990-08-02,1990,8,2,UNK,1,1990-08-02,2.125125,9.375,1990-08-02
1990-08-05,1990,8,5,UNK,1,1990-08-05,1.291625,5.0,1990-08-05
1990-08-10,1990,8,10,UNK,1,1990-08-10,1.54175,6.125,1990-08-10
1990-08-11,1990,8,11,UNK,1,1990-08-11,2.1248750000000003,8.625,1990-08-11
1990-08-12,1990,8,12,UNK,1,1990-08-12,1.749875,6.75,1990-08-12
1990-08-16,1990,8,16,UNK,1,1990-08-16,3.749875,24.875,1990-08-16
1990-08-18,1990,8,18,UNK,1,1990-08-18,2.5835,11.5,1990-08-18
1990-08-19,1990,8,19,UNK,1,1990-08-19,2.875125,14.125,1990-08-19
1990-08-20,1990,8,20,UNK,1,1990-08-20,3.25,19.25,1990-08-20
1990-08-21,1990,8,21,UNK,1,1990-08-21,4.125125,37.625,1990-08-21
1990-08-22,1990,8,22,UNK,1,1990-08-22,4.999875,48.75,1990-08-22
1990-08-24,1990,8,24,UNK,1,1990-08-24,3.33325,23.5,1990-08-24
1990-08-26,1990,8,26,UNK,1,1990-08-26,5.04175,63.125,1990-08-26
1990-08-30,1990,8,30,UNK,1,1990-08-30,3.708375,26.375,1990-08-30
1990-09-08,1990,9,8,UNK,1,1990-09-08,2.125,8.375,1990-09-08
1990-09-12,1990,9,12,UNK,1,1990-09-12,3.333375,18.875,1990-09-12
1990-09-13,1990,9,13,UNK,1,1990-09-13,3.25,19.125,1990-09-13
1990-09-21,1990,9,21,UNK,1,1990-09-21,2.95825,14.75,1990-09-21
1990-09-22,1990,9,22,UNK,1,1990-09-22,3.41675,19.75,1990-09-22
1990-09-25,1990,9,25,UNK,1,1990-09-25,2.416625,11.375,1990-09-25
1990-09-27,1990,9,27,UNK,1,1990-09-27,1.958375,7.875,1990-09-27
1990-09-28,1990,9,28,UNK,1,1990-09-28,2.0,9.0,1990-09-28
1990-09-30,1990,9,30,UNK,1,1990-09-30,1.166875,4.625,1990-09-30
1990-10-03,1990,10,3,UNK,1,1990-10-03,2.208375,9.625,1990-10-03
1990-10-26,1990,10,26,UNK,1,1990-10-26,2.125,10.125,1990-10-26
1990-10-28,1990,10,28,UNK,1,1990-10-28,0.95825,3.75,1990-10-28
1990-10-29,1990,10,29,UNK,1,1990-10-29,2.0,10.0,1990-10-29
1990-10-30,1990,10,30,UNK,1,1990-10-30,3.04175,20.25,1990-10-30
1990-10-31,1990,10,31,UNK,1,1990-10-31,3.791625,24.75,1990-10-31
1990-11-01,1990,11,1,UNK,1,1990-11-01,2.125,9.0,1990-11-01
1990-11-03,1990,11,3,UNK,1,1990-11-03,1.624875,6.0,1990-11-03
1990-11-06,1990,11,6,UNK,1,1990-11-06,0.4165,2.25,1990-11-06
1990-11-15,1990,11,15,UNK,1,1990-11-15,0.750125,3.25,1990-11-15
1990-11-18,1990,11,18,UNK,1,1990-11-18,2.958375,15.25,1990-11-18
1990-11-21,1990,11,21,UNK,1,1990-11-21,2.250125,10.0,1990-11-21
1990-11-22,1990,11,22,UNK,1,1990-11-22,0.66675,2.875,1990-11-22
1991-01-15,1991,1,15,UNK,1,1991-01-15,2.541625,12.125,1991-01-15
1991-01-16,1991,1,16,UNK,1,1991-01-16,1.791875,7.125,1991-01-16
1991-01-19,1991,1,19,UNK,1,1991-01-19,0.83325,3.5,1991-01-19
1991-01-20,1991,1,20,UNK,1,1991-01-20,1.208375,4.75,1991-01-20
1991-01-21,1991,1,21,UNK,1,1991-01-21,0.999875,4.375,1991-01-21
1991-01-22,1991,1,22,UNK,1,1991-01-22,0.91675,3.75,1991-01-22
1991-01-25,1991,1,25,UNK,1,1991-01-25,2.583375,13.375,1991-01-25
1991-01-27,1991,1,27,UNK,1,1991-01-27,1.624875,6.625,1991-01-27
1991-02-07,1991,2,7,UNK,1,1991-02-07,2.375,10.0,1991-02-07
1991-02-09,1991,2,9,UNK,1,1991-02-09,3.000125,17.0,1991-02-09
1991-02-10,1991,2,10,UNK,1,1991-02-10,1.95825,8.0,1991-02-10
1991-02-11,1991,2,11,UNK,1,1991-02-11,3.04175,16.5,1991-02-11
1991-02-12,1991,2,12,UNK,1,1991-02-12,2.66675,13.0,1991-02-12
1991-02-13,1991,2,13,UNK,1,1991-02-13,2.4585,10.75,1991-02-13
1991-02-15,1991,2,15,UNK,1,1991-02-15,2.083375,8.875,1991-02-15
1991-02-17,1991,2,17,UNK,1,1991-02-17,0.916625,3.75,1991-02-17
1991-02-18,1991,2,18,UNK,1,1991-02-18,0.8752500000000001,3.625,1991-02-18
1991-02-20,1991,2,20,UNK,1,1991-02-20,1.625,6.5,1991-02-20
1991-02-26,1991,2,26,UNK,1,1991-02-26,2.0,7.625,1991-02-26
1991-03-27,1991,3,27,UNK,1,1991-03-27,4.25,31.25,1991-03-27
1991-04-02,1991,4,2,UNK,1,1991-04-02,3.583375,21.625,1991-04-02
1991-04-13,1991,4,13,UNK,1,1991-04-13,1.374875,5.125,1991-04-13
1991-04-14,1991,4,14,UNK,1,1991-04-14,1.625,5.875,1991-04-14
1991-04-16,1991,4,16,UNK,1,1991-04-16,1.291625,5.25,1991-04-16
1991-04-25,1991,4,25,UNK,1,1991-04-25,2.916625,16.875,1991-04-25
1991-05-03,1991,5,3,UNK,1,1991-05-03,3.000125,15.625,1991-05-03
1991-05-04,1991,5,4,UNK,1,1991-05-04,2.166625,9.0,1991-05-04
1991-05-05,1991,5,5,UNK,1,1991-05-05,1.41675,5.375,1991-05-05
1991-05-07,1991,5,7,UNK,1,1991-05-07,1.5,5.625,1991-05-07
1991-05-19,1991,5,19,UNK,1,1991-05-19,0.999875,4.125,1991-05-19
1991-05-20,1991,5,20,UNK,1,1991-05-20,0.9165,3.75,1991-05-20
1991-05-21,1991,5,21,UNK,1,1991-05-21,1.7085,7.25,1991-05-21
1991-05-22,1991,5,22,UNK,1,1991-05-22,3.125,16.75,1991-05-22
1991-05-24,1991,5,24,UNK,1,1991-05-24,3.750125,26.125,1991-05-24
1991-05-25,1991,5,25,UNK,1,1991-05-25,4.29175,35.125,1991-05-25
1991-05-26,1991,5,26,UNK,1,1991-05-26,3.625,22.875,1991-05-26
1991-05-31,1991,5,31,UNK,1,1991-05-31,4.708375,52.125,1991-05-31
1991-06-01,1991,6,1,UNK,1,1991-06-01,5.20825,74.25,1991-06-01
1991-06-02,1991,6,2,UNK,1,1991-06-02,5.208375,60.375,1991-06-02
1991-06-03,1991,6,3,UNK,1,1991-06-03,2.8748750000000003,15.5,1991-06-03
1991-06-04,1991,6,4,UNK,1,1991-06-04,4.416625,57.75,1991-06-04
1991-06-06,1991,6,6,UNK,1,1991-06-06,4.500249999999999,49.0,1991-06-06
1991-06-07,1991,6,7,UNK,1,1991-06-07,3.875,27.125,1991-06-07
1991-06-08,1991,6,8,UNK,1,1991-06-08,3.666625,26.5,1991-06-08
1991-06-09,1991,6,9,UNK,1,1991-06-09,5.083375,58.25,1991-06-09
1991-06-12,1991,6,12,UNK,1,1991-06-12,5.416625,65.875,1991-06-12
1991-06-15,1991,6,15,UNK,1,1991-06-15,2.625,12.875,1991-06-15
1991-06-16,1991,6,16,UNK,1,1991-06-16,1.25,4.75,1991-06-16
1991-06-17,1991,6,17,UNK,1,1991-06-17,4.958375,67.375,1991-06-17
1991-06-19,1991,6,19,UNK,1,1991-06-19,4.08325,28.25,1991-06-19
1991-06-20,1991,6,20,UNK,1,1991-06-20,2.791625,14.0,1991-06-20
1991-06-21,1991,6,21,UNK,1,1991-06-21,3.791625,24.75,1991-06-21
1991-06-23,1991,6,23,UNK,1,1991-06-23,4.750125,46.75,1991-06-23
1991-06-24,1991,6,24,UNK,1,1991-06-24,4.166625,31.125,1991-06-24
1991-06-25,1991,6,25,UNK,1,1991-06-25,3.791625,24.125,1991-06-25
1991-06-26,1991,6,26,UNK,1,1991-06-26,3.624875,21.875,1991-06-26
1991-06-27,1991,6,27,UNK,1,1991-06-27,2.375125,10.25,1991-06-27
1991-06-28,1991,6,28,UNK,1,1991-06-28,2.250125,9.125,1991-06-28
1991-06-29,1991,6,29,UNK,1,1991-06-29,1.333375,5.0,1991-06-29
1991-06-30,1991,6,30,UNK,1,1991-06-30,3.541625,21.375,1991-06-30
1991-07-02,1991,7,2,UNK,1,1991-07-02,3.41675,21.125,1991-07-02
1991-07-03,1991,7,3,UNK,1,1991-07-03,4.0835,28.75,1991-07-03
1991-07-04,1991,7,4,UNK,1,1991-07-04,2.500125,13.0,1991-07-04
1991-07-06,1991,7,6,UNK,1,1991-07-06,1.91675,8.125,1991-07-06
1991-07-09,1991,7,9,UNK,1,1991-07-09,6.333375,116.875,1991-07-09
1991-07-10,1991,7,10,UNK,1,1991-07-10,3.08325,18.875,1991-07-10
1991-07-11,1991,7,11,UNK,1,1991-07-11,3.375,20.5,1991-07-11
1991-07-12,1991,7,12,UNK,1,1991-07-12,3.833375,27.625,1991-07-12
1991-07-13,1991,7,13,UNK,1,1991-07-13,6.66675,133.875,1991-07-13
1991-07-14,1991,7,14,UNK,1,1991-07-14,5.666625,75.0,1991-07-14
1991-07-16,1991,7,16,UNK,1,1991-07-16,3.0415,21.75,1991-07-16
1991-07-18,1991,7,18,UNK,1,1991-07-18,3.291625,20.625,1991-07-18
1991-07-19,1991,7,19,UNK,1,1991-07-19,4.5,39.5,1991-07-19
1991-07-20,1991,7,20,UNK,1,1991-07-20,4.0,28.125,1991-07-20
1991-07-26,1991,7,26,UNK,1,1991-07-26,1.208375,4.625,1991-07-26
1991-07-28,1991,7,28,UNK,1,1991-07-28,1.41675,6.0,1991-07-28
1991-07-29,1991,7,29,UNK,1,1991-07-29,1.624875,6.0,1991-07-29
1991-08-01,1991,8,1,UNK,1,1991-08-01,3.791875,36.25,1991-08-01
1991-08-05,1991,8,5,UNK,1,1991-08-05,4.166625,32.375,1991-08-05
1991-08-07,1991,8,7,UNK,1,1991-08-07,2.583375,15.5,1991-08-07
1991-08-09,1991,8,9,UNK,1,1991-08-09,2.95825,15.375,1991-08-09
1988-02-28,1988,2,28,UNK,1,1988-02-28,1.333375,5.0,1988-02-28
1988-10-29,1988,10,29,UNK,1,1988-10-29,0.70825,3.0,1988-10-29
1989-10-30,1989,10,30,UNK,1,1989-10-30,3.583375,22.875,1989-10-30
1987-09-11,1987,9,11,UNK,1,1987-09-11,4.625,39.875,1987-09-11
1989-09-05,1989,9,5,UNK,1,1989-09-05,3.166625,21.125,1989-09-05
1989-09-10,1989,9,10,UNK,1,1989-09-10,2.33325,10.125,1989-09-10
1989-09-11,1989,9,11,UNK,1,1989-09-11,0.7498750000000001,3.375,1989-09-11
1990-08-17,1990,8,17,UNK,1,1990-08-17,2.8748750000000003,14.625,1990-08-17
1990-10-05,1990,10,5,UNK,1,1990-10-05,2.2915,9.5,1990-10-05
1990-10-14,1990,10,14,UNK,1,1990-10-14,3.1248750000000003,17.0,1990-10-14
1991-03-19,1991,3,19,UNK,1,1991-03-19,2.5,12.375,1991-03-19
1992-05-17,1992,5,17,UNK,1,1992-05-17,0.79175,3.375,1992-05-17
1992-08-23,1992,8,23,UNK,1,1992-08-23,4.916625,73.125,1992-08-23
1992-09-08,1992,9,8,UNK,1,1992-09-08,3.208375,18.25,1992-09-08
1992-09-30,1992,9,30,UNK,1,1992-09-30,4.29175,34.625,1992-09-30
1992-10-03,1992,10,3,UNK,1,1992-10-03,1.45825,5.5,1992-10-03
1988-02-22,1988,2,22,UNK,1,1988-02-22,6.29175,97.0,1988-02-22
1989-01-23,1989,1,23,UNK,1,1989-01-23,3.58325,21.5,1989-01-23
1989-11-07,1989,11,7,UNK,1,1989-11-07,3.2915,19.125,1989-11-07
1990-02-07,1990,2,7,UNK,1,1990-02-07,3.58325,24.625,1990-02-07
1990-03-02,1990,3,2,UNK,1,1990-03-02,2.91675,14.25,1990-03-02
1990-10-17,1990,10,17,UNK,1,1990-10-17,1.20825,5.25,1990-10-17
1990-10-19,1990,10,19,UNK,1,1990-10-19,2.1248750000000003,9.125,1990-10-19
1991-10-01,1991,10,1,UNK,1,1991-10-01,4.58325,54.0,1991-10-01
1991-10-23,1991,10,23,UNK,1,1991-10-23,3.25,21.5,1991-10-23
1991-12-15,1991,12,15,UNK,1,1991-12-15,1.625,6.625,1991-12-15
1992-01-06,1992,1,6,UNK,1,1992-01-06,2.7498750000000003,13.375,1992-01-06
1992-09-21,1992,9,21,UNK,1,1992-09-21,1.54175,6.875,1992-09-21
1992-10-04,1992,10,4,UNK,1,1992-10-04,1.54175,7.375,1992-10-04
1989-04-05,1989,4,5,UNK,1,1989-04-05,4.6665,42.5,1989-04-05
1989-04-13,1989,4,13,UNK,1,1989-04-13,3.1665,17.0,1989-04-13
1989-05-18,1989,5,18,UNK,1,1989-05-18,1.6665,6.125,1989-05-18
1990-03-23,1990,3,23,UNK,1,1990-03-23,4.083375,28.875,1990-03-23
1976-02-29,1976,2,29,UNK,1,1976-02-29,4.04175,34.75,1976-02-29
1985-08-28,1985,8,28,UNK,1,1985-08-28,2.75,13.375,1985-08-28
1986-11-01,1986,11,1,UNK,1,1986-11-01,2.2498750000000003,12.75,1986-11-01
1982-01-27,1982,1,27,ESD,1,1982-01-27,2.666625,12.875,1982-01-27
1982-02-01,1982,2,1,UNK,1,1982-02-01,4.25,40.75,1982-02-01
1982-02-02,1982,2,2,ESD,1,1982-02-02,5.000125,59.875,1982-02-02
1982-02-10,1982,2,10,ESD,1,1982-02-10,4.1665,35.25,1982-02-10
1982-02-11,1982,2,11,ESD,1,1982-02-11,4.70825,44.625,1982-02-11
1982-02-13,1982,2,13,ESD,1,1982-02-13,5.1665,53.625,1982-02-13
1982-02-19,1982,2,19,ESD,1,1982-02-19,4.41675,36.125,1982-02-19
1982-02-20,1982,2,20,ESD,1,1982-02-20,3.833375,25.625,1982-02-20
1982-02-22,1982,2,22,ESD,1,1982-02-22,4.75,50.625,1982-02-22
1982-02-24,1982,2,24,ESD,1,1982-02-24,3.625,24.375,1982-02-24
1982-02-25,1982,2,25,ESD,1,1982-02-25,4.541625,41.875,1982-02-25
1982-02-27,1982,2,27,ESD,1,1982-02-27,2.625,12.0,1982-02-27
1982-03-02,1982,3,2,ESD,1,1982-03-02,6.208375,106.625,1982-03-02
1985-09-02,1985,9,2,UNK,1,1985-09-02,1.083375,4.25,1985-09-02
1986-03-03,1986,3,3,ESD,1,1986-03-03,2.291625,11.75,1986-03-03
1986-03-09,1986,3,9,ESD,1,1986-03-09,1.208125,4.875,1986-03-09
1986-03-12,1986,3,12,ESD,1,1986-03-12,1.666625,7.0,1986-03-12
1986-03-27,1986,3,27,ESD,1,1986-03-27,3.041625,17.625,1986-03-27
1986-04-10,1986,4,10,ESD,1,1986-04-10,2.9585,18.75,1986-04-10
1986-05-02,1986,5,2,ESD,1,1986-05-02,4.250125,43.125,1986-05-02
1986-05-05,1986,5,5,ESD,1,1986-05-05,2.791625,16.875,1986-05-05
1986-07-04,1986,7,4,ESD,1,1986-07-04,1.875,7.25,1986-07-04
1986-07-27,1986,7,27,ESD,1,1986-07-27,2.833375,16.125,1986-07-27
1986-07-30,1986,7,30,ESD,1,1986-07-30,2.4998750000000003,10.875,1986-07-30
1986-08-21,1986,8,21,ESD,1,1986-08-21,3.83325,28.625,1986-08-21
1986-09-12,1986,9,12,ESD,1,1986-09-12,5.583375,89.25,1986-09-12
1986-10-02,1986,10,2,ESD,1,1986-10-02,3.4165,22.75,1986-10-02
1986-10-15,1986,10,15,ESD,1,1986-10-15,2.7915,13.625,1986-10-15
1986-10-18,1986,10,18,ESD,1,1986-10-18,2.333375,13.25,1986-10-18
1986-11-25,1986,11,25,ESD,1,1986-11-25,4.91675,48.875,1986-11-25
1989-03-03,1989,3,3,ESD,1,1989-03-03,4.375125,37.25,1989-03-03
1989-03-29,1989,3,29,ESD,1,1989-03-29,5.624875,71.125,1989-03-29
1982-09-09,1982,9,9,UNK,1,1982-09-09,4.9165,50.125,1982-09-09
1977-05-04,1977,5,4,ESD,1,1977-05-04,2.7498750000000003,19.125,1977-05-04
1977-12-13,1977,12,13,ESD,1,1977-12-13,3.083375,16.375,1977-12-13
1977-12-14,1977,12,14,ESD,1,1977-12-14,1.875,7.5,1977-12-14
1978-01-06,1978,1,6,ESD,1,1978-01-06,4.08325,33.625,1978-01-06
1978-01-10,1978,1,10,ESD,1,1978-01-10,3.375,21.25,1978-01-10
1978-01-14,1978,1,14,ESD,1,1978-01-14,0.791625,3.375,1978-01-14
1978-01-15,1978,1,15,ESD,1,1978-01-15,0.41675,1.75,1978-01-15
1978-02-04,1978,2,4,ESD,1,1978-02-04,2.3335,10.625,1978-02-04
1978-02-10,1978,2,10,ESD,1,1978-02-10,1.999875,7.375,1978-02-10
1978-02-27,1978,2,27,ESD,1,1978-02-27,4.6665,42.375,1978-02-27
1978-03-02,1978,3,2,ESD,1,1978-03-02,3.87475,27.0,1978-03-02
1978-03-04,1978,3,4,ESD,1,1978-03-04,0.583375,2.625,1978-03-04
1978-03-17,1978,3,17,ESD,1,1978-03-17,3.791625,25.375,1978-03-17
