ADATE,Year,Month,Day,Anamolytype,Anamoly,Kp,ap,Date
1964-03-13,1964,3,13,NA,0,1.958375,8.5,1964-03-13
1964-03-14,1964,3,14,NA,0,2.333375,10.125,1964-03-14
1964-03-15,1964,3,15,NA,0,2.416625,10.75,1964-03-15
1964-03-16,1964,3,16,NA,0,2.04175,8.5,1964-03-16
1964-03-17,1964,3,17,NA,0,2.083375,9.875,1964-03-17
1964-03-18,1964,3,18,NA,0,0.791625,3.375,1964-03-18
1964-03-19,1964,3,19,NA,0,0.79175,3.375,1964-03-19
1964-03-20,1964,3,20,NA,0,1.791875,7.625,1964-03-20
1964-03-21,1964,3,21,NA,0,2.374875,11.625,1964-03-21
1964-03-22,1964,3,22,NA,0,3.500125,28.25,1964-03-22
1964-03-23,1964,3,23,NA,0,3.916625,30.25,1964-03-23
1964-03-24,1964,3,24,NA,0,3.16675,18.625,1964-03-24
1964-03-25,1964,3,25,NA,0,3.04175,16.25,1964-03-25
1964-03-26,1964,3,26,NA,0,2.2085,11.0,1964-03-26
1964-03-27,1964,3,27,NA,0,0.7498750000000001,3.125,1964-03-27
1964-03-28,1964,3,28,NA,0,0.08325,0.5,1964-03-28
1964-03-29,1964,3,29,NA,0,0.8748750000000001,3.25,1964-03-29
1964-03-30,1964,3,30,NA,0,3.66675,25.875,1964-03-30
1964-03-31,1964,3,31,NA,0,0.625,2.75,1964-03-31
1964-04-01,1964,4,1,NA,0,3.2498750000000003,46.375,1964-04-01
1964-04-02,1964,4,2,NA,0,3.7915,26.25,1964-04-02
1964-04-03,1964,4,3,NA,0,3.2498750000000003,18.0,1964-04-03
1964-04-04,1964,4,4,NA,0,2.3335,10.625,1964-04-04
1964-04-05,1964,4,5,NA,0,2.33325,11.0,1964-04-05
1964-04-06,1964,4,6,NA,0,1.458375,6.125,1964-04-06
1964-04-07,1964,4,7,NA,0,2.3748750000000003,10.5,1964-04-07
1964-04-08,1964,4,8,NA,0,2.791625,14.0,1964-04-08
1964-04-09,1964,4,9,NA,0,1.70825,7.125,1964-04-09
1964-04-10,1964,4,10,NA,0,1.08325,5.125,1964-04-10
1964-04-11,1964,4,11,NA,0,2.375,13.5,1964-04-11
1964-04-12,1964,4,12,NA,0,0.916625,3.75,1964-04-12
1964-04-13,1964,4,13,NA,0,1.25,4.75,1964-04-13
1964-04-14,1964,4,14,NA,0,1.000125,4.0,1964-04-14
1964-04-15,1964,4,15,NA,0,1.95825,9.125,1964-04-15
1964-04-16,1964,4,16,NA,0,2.1665,9.375,1964-04-16
1964-04-17,1964,4,17,NA,0,3.0,16.0,1964-04-17
1964-04-18,1964,4,18,NA,0,2.958375,20.75,1964-04-18
1964-04-19,1964,4,19,NA,0,3.541625,21.625,1964-04-19
1964-04-20,1964,4,20,NA,0,2.791625,14.625,1964-04-20
1964-04-21,1964,4,21,NA,0,2.041625,8.625,1964-04-21
1964-04-22,1964,4,22,NA,0,0.5,2.375,1964-04-22
1964-04-23,1964,4,23,NA,0,0.7915,3.375,1964-04-23
1964-04-24,1964,4,24,NA,0,0.875,3.5,1964-04-24
1964-04-25,1964,4,25,NA,0,2.416625,11.25,1964-04-25
1964-04-26,1964,4,26,NA,0,2.250125,10.125,1964-04-26
1964-04-27,1964,4,27,NA,0,3.666625,26.5,1964-04-27
1964-04-28,1964,4,28,NA,0,4.125,33.125,1964-04-28
1964-04-29,1964,4,29,NA,0,2.7498750000000003,16.125,1964-04-29
1964-04-30,1964,4,30,NA,0,1.75,10.75,1964-04-30
1964-05-01,1964,5,1,NA,0,3.333375,23.125,1964-05-01
1964-05-02,1964,5,2,NA,0,2.291625,10.625,1964-05-02
1964-05-03,1964,5,3,NA,0,1.16675,4.5,1964-05-03
1964-05-04,1964,5,4,NA,0,0.833375,3.5,1964-05-04
1964-05-05,1964,5,5,NA,0,1.916625,8.625,1964-05-05
1964-05-06,1964,5,6,NA,0,0.95825,3.75,1964-05-06
1964-05-07,1964,5,7,NA,0,0.666625,2.875,1964-05-07
1964-05-08,1964,5,8,NA,0,0.1665,1.0,1964-05-08
1964-05-09,1964,5,9,NA,0,0.33325,1.75,1964-05-09
1964-05-10,1964,5,10,NA,0,3.16675,20.125,1964-05-10
1964-05-11,1964,5,11,NA,0,2.499875,19.125,1964-05-11
1964-05-12,1964,5,12,NA,0,0.58325,2.5,1964-05-12
1964-05-13,1964,5,13,NA,0,2.416625,18.0,1964-05-13
1964-05-14,1964,5,14,NA,0,3.58325,26.875,1964-05-14
1964-05-15,1964,5,15,NA,0,3.66675,28.25,1964-05-15
1964-05-16,1964,5,16,NA,0,3.416625,21.375,1964-05-16
1964-05-17,1964,5,17,NA,0,2.0415,8.625,1964-05-17
1964-05-18,1964,5,18,NA,0,1.2501250000000002,4.875,1964-05-18
1964-05-19,1964,5,19,NA,0,1.166625,4.5,1964-05-19
1964-05-20,1964,5,20,NA,0,0.708375,3.0,1964-05-20
1964-05-21,1964,5,21,NA,0,1.250125,4.75,1964-05-21
1964-05-22,1964,5,22,NA,0,0.916625,3.75,1964-05-22
1964-05-23,1964,5,23,NA,0,1.416875,6.5,1964-05-23
1964-05-24,1964,5,24,NA,0,3.500125,21.25,1964-05-24
1964-05-25,1964,5,25,NA,0,3.666625,31.25,1964-05-25
1964-05-26,1964,5,26,NA,0,1.54175,6.875,1964-05-26
1964-05-27,1964,5,27,NA,0,2.5,11.25,1964-05-27
1964-05-28,1964,5,28,NA,0,2.000125,7.75,1964-05-28
1964-05-29,1964,5,29,NA,0,1.2915,4.875,1964-05-29
1964-05-30,1964,5,30,NA,0,1.5,6.375,1964-05-30
1964-05-31,1964,5,31,NA,0,0.916625,3.75,1964-05-31
1964-06-01,1964,6,1,NA,0,1.25,4.75,1964-06-01
1964-06-02,1964,6,2,NA,0,1.041625,4.125,1964-06-02
1964-06-03,1964,6,3,NA,0,0.83325,3.5,1964-06-03
1964-06-04,1964,6,4,NA,0,1.16675,4.5,1964-06-04
1964-06-05,1964,6,5,NA,0,0.6667500000000001,3.0,1964-06-05
1964-06-06,1964,6,6,NA,0,0.875,3.625,1964-06-06
1964-06-07,1964,6,7,NA,0,1.0415,5.125,1964-06-07
1964-06-08,1964,6,8,NA,0,2.04175,8.625,1964-06-08
1964-06-09,1964,6,9,NA,0,1.9585,7.875,1964-06-09
1964-06-10,1964,6,10,NA,0,4.583375,49.0,1964-06-10
1964-06-11,1964,6,11,NA,0,3.750125,24.625,1964-06-11
1964-06-12,1964,6,12,NA,0,2.708375,12.5,1964-06-12
1964-06-13,1964,6,13,NA,0,2.250125,9.25,1964-06-13
1964-06-14,1964,6,14,NA,0,1.7916250000000002,6.75,1964-06-14
1964-06-15,1964,6,15,NA,0,1.541625,6.25,1964-06-15
1964-06-16,1964,6,16,NA,0,0.958375,3.875,1964-06-16
1964-06-17,1964,6,17,NA,0,0.916625,3.75,1964-06-17
1964-06-18,1964,6,18,NA,0,1.625,7.0,1964-06-18
1964-06-19,1964,6,19,NA,0,1.083375,4.625,1964-06-19
1964-06-20,1964,6,20,NA,0,2.87525,16.625,1964-06-20
1964-06-21,1964,6,21,NA,0,2.208375,11.25,1964-06-21
1964-06-22,1964,6,22,NA,0,1.333375,5.375,1964-06-22
1964-06-23,1964,6,23,NA,0,1.624875,6.0,1964-06-23
1964-06-24,1964,6,24,NA,0,1.2501250000000002,5.375,1964-06-24
1964-06-25,1964,6,25,NA,0,2.1665,10.375,1964-06-25
1964-06-26,1964,6,26,NA,0,1.41675,5.25,1964-06-26
1964-06-27,1964,6,27,NA,0,1.33325,5.125,1964-06-27
1964-06-28,1964,6,28,NA,0,2.1665,10.625,1964-06-28
1964-06-29,1964,6,29,NA,0,1.499875,5.875,1964-06-29
1964-06-30,1964,6,30,NA,0,0.79175,3.375,1964-06-30
1964-07-01,1964,7,1,NA,0,0.875125,3.625,1964-07-01
1964-07-02,1964,7,2,NA,0,0.7498750000000001,3.125,1964-07-02
1964-07-03,1964,7,3,NA,0,3.208375,17.625,1964-07-03
1964-07-04,1964,7,4,NA,0,2.0,8.5,1964-07-04
1964-07-05,1964,7,5,NA,0,1.25,4.875,1964-07-05
1964-07-06,1964,7,6,NA,0,1.333375,5.0,1964-07-06
1964-07-07,1964,7,7,NA,0,3.04175,17.5,1964-07-07
1964-07-08,1964,7,8,NA,0,3.458375,20.875,1964-07-08
1964-07-09,1964,7,9,NA,0,2.958375,16.125,1964-07-09
1964-07-10,1964,7,10,NA,0,2.58325,12.875,1964-07-10
1964-07-11,1964,7,11,NA,0,1.54175,6.125,1964-07-11
1964-07-12,1964,7,12,NA,0,1.5,5.5,1964-07-12
1964-07-13,1964,7,13,NA,0,1.624875,6.375,1964-07-13
1964-07-14,1964,7,14,NA,0,0.75,3.25,1964-07-14
1964-07-15,1964,7,15,NA,0,0.33325,1.75,1964-07-15
1964-07-16,1964,7,16,NA,0,1.750125,7.125,1964-07-16
1964-07-17,1964,7,17,NA,0,3.1248750000000003,21.875,1964-07-17
1964-07-18,1964,7,18,NA,0,3.624875,24.25,1964-07-18
1964-07-19,1964,7,19,NA,0,2.708375,14.125,1964-07-19
1964-07-20,1964,7,20,NA,0,2.125,9.5,1964-07-20
1964-07-21,1964,7,21,NA,0,1.583375,6.5,1964-07-21
1964-07-22,1964,7,22,NA,0,2.33325,9.375,1964-07-22
1964-07-23,1964,7,23,NA,0,1.375125,5.125,1964-07-23
1964-07-24,1964,7,24,NA,0,0.833375,3.5,1964-07-24
1964-07-25,1964,7,25,NA,0,1.375,5.125,1964-07-25
1964-07-26,1964,7,26,NA,0,1.041625,4.125,1964-07-26
1964-07-27,1964,7,27,NA,0,0.45825,2.375,1964-07-27
1964-07-28,1964,7,28,NA,0,0.5415,2.5,1964-07-28
1964-07-29,1964,7,29,NA,0,2.791625,16.5,1964-07-29
1964-07-30,1964,7,30,NA,0,2.833375,13.5,1964-07-30
1964-07-31,1964,7,31,NA,0,1.9585,7.375,1964-07-31
1964-08-01,1964,8,1,NA,0,1.416625,5.875,1964-08-01
1964-08-02,1964,8,2,NA,0,0.83325,3.625,1964-08-02
1964-08-03,1964,8,3,NA,0,1.250125,4.75,1964-08-03
1964-08-04,1964,8,4,NA,0,3.999875,33.875,1964-08-04
1964-08-05,1964,8,5,NA,0,3.0,16.125,1964-08-05
1964-08-06,1964,8,6,NA,0,1.4165,6.75,1964-08-06
1964-08-07,1964,8,7,NA,0,2.625125,12.625,1964-08-07
1964-08-08,1964,8,8,NA,0,1.041625,4.125,1964-08-08
1964-08-09,1964,8,9,NA,0,1.9585,8.25,1964-08-09
1964-08-10,1964,8,10,NA,0,0.750125,3.25,1964-08-10
1964-08-11,1964,8,11,NA,0,3.916625,26.75,1964-08-11
1964-08-12,1964,8,12,NA,0,2.833375,13.875,1964-08-12
1964-08-13,1964,8,13,NA,0,1.75,6.625,1964-08-13
1964-08-14,1964,8,14,NA,0,1.0835,4.25,1964-08-14
1964-08-15,1964,8,15,NA,0,0.6665,2.75,1964-08-15
1964-08-16,1964,8,16,NA,0,1.625,6.0,1964-08-16
1964-08-17,1964,8,17,NA,0,1.250125,5.375,1964-08-17
1964-08-18,1964,8,18,NA,0,1.708375,6.125,1964-08-18
1964-08-19,1964,8,19,NA,0,1.291625,4.75,1964-08-19
1964-08-20,1964,8,20,NA,0,1.041625,4.125,1964-08-20
1964-08-21,1964,8,21,NA,0,1.041625,4.125,1964-08-21
1964-08-22,1964,8,22,NA,0,1.75,6.75,1964-08-22
1964-08-23,1964,8,23,NA,0,0.958375,3.875,1964-08-23
1964-08-24,1964,8,24,NA,0,0.74975,3.25,1964-08-24
1964-08-25,1964,8,25,NA,0,1.875,8.375,1964-08-25
1964-08-26,1964,8,26,NA,0,2.20825,10.25,1964-08-26
1964-08-27,1964,8,27,NA,0,2.0,7.625,1964-08-27
1964-08-28,1964,8,28,NA,0,0.58325,2.75,1964-08-28
1964-08-29,1964,8,29,NA,0,1.208375,4.625,1964-08-29
1964-08-30,1964,8,30,NA,0,0.791875,3.375,1964-08-30
1964-08-31,1964,8,31,NA,0,2.500125,12.625,1964-08-31
1964-09-01,1964,9,1,NA,0,3.25,20.25,1964-09-01
1964-09-02,1964,9,2,NA,0,2.249875,9.75,1964-09-02
1964-09-03,1964,9,3,NA,0,2.125,8.875,1964-09-03
1964-09-04,1964,9,4,NA,0,2.083375,8.875,1964-09-04
1964-09-05,1964,9,5,NA,0,1.374875,6.0,1964-09-05
1964-09-06,1964,9,6,NA,0,2.083375,12.25,1964-09-06
1964-09-07,1964,9,7,NA,0,3.916625,28.375,1964-09-07
1964-09-08,1964,9,8,NA,0,3.66675,23.0,1964-09-08
1964-09-09,1964,9,9,NA,0,3.08325,16.125,1964-09-09
1964-09-10,1964,9,10,NA,0,1.9585,9.625,1964-09-10
1964-09-11,1964,9,11,NA,0,1.041375,4.375,1964-09-11
1964-09-12,1964,9,12,NA,0,0.625,2.5,1964-09-12
1964-09-13,1964,9,13,NA,0,0.5,2.25,1964-09-13
1964-09-14,1964,9,14,NA,0,0.4165,2.125,1964-09-14
1964-09-15,1964,9,15,NA,0,0.583375,2.625,1964-09-15
1964-09-16,1964,9,16,NA,0,2.58325,13.125,1964-09-16
1964-09-17,1964,9,17,NA,0,2.16675,9.375,1964-09-17
1964-09-18,1964,9,18,NA,0,1.333375,5.0,1964-09-18
1964-09-19,1964,9,19,NA,0,0.541625,2.625,1964-09-19
1964-09-20,1964,9,20,NA,0,0.374875,1.75,1964-09-20
1964-09-21,1964,9,21,NA,0,1.166625,4.625,1964-09-21
1964-09-22,1964,9,22,NA,0,3.624875,43.875,1964-09-22
1964-09-23,1964,9,23,NA,0,1.833375,8.125,1964-09-23
1964-09-24,1964,9,24,NA,0,2.08325,8.875,1964-09-24
1964-09-25,1964,9,25,NA,0,1.125,4.75,1964-09-25
1964-09-26,1964,9,26,NA,0,0.875,3.5,1964-09-26
1964-09-27,1964,9,27,NA,0,1.12475,6.125,1964-09-27
1964-09-28,1964,9,28,NA,0,4.3335,35.0,1964-09-28
1964-09-29,1964,9,29,NA,0,1.624875,6.75,1964-09-29
1964-09-30,1964,9,30,NA,0,3.500125,21.5,1964-09-30
1964-10-01,1964,10,1,NA,0,2.0,9.375,1964-10-01
1964-10-02,1964,10,2,NA,0,0.9585,4.125,1964-10-02
1964-10-03,1964,10,3,NA,0,2.083375,10.125,1964-10-03
1964-10-04,1964,10,4,NA,0,4.000125,30.25,1964-10-04
1964-10-05,1964,10,5,NA,0,3.416625,19.625,1964-10-05
1964-10-06,1964,10,6,NA,0,2.583375,12.625,1964-10-06
1964-10-07,1964,10,7,NA,0,2.58325,13.125,1964-10-07
1964-10-08,1964,10,8,NA,0,2.91675,14.625,1964-10-08
1964-10-09,1964,10,9,NA,0,2.6665,13.625,1964-10-09
1964-10-10,1964,10,10,NA,0,0.874875,3.5,1964-10-10
1964-10-11,1964,10,11,NA,0,0.7497499999999999,3.0,1964-10-11
1964-10-12,1964,10,12,NA,0,2.708375,14.875,1964-10-12
1964-10-13,1964,10,13,NA,0,1.916625,7.25,1964-10-13
1964-10-14,1964,10,14,NA,0,1.541625,7.25,1964-10-14
1964-10-15,1964,10,15,NA,0,1.666625,6.25,1964-10-15
1964-10-16,1964,10,16,NA,0,0.875,3.5,1964-10-16
1964-10-17,1964,10,17,NA,0,1.58325,6.5,1964-10-17
1964-10-18,1964,10,18,NA,0,2.5,11.75,1964-10-18
1964-10-19,1964,10,19,NA,0,3.8335,25.5,1964-10-19
1964-10-20,1964,10,20,NA,0,2.583125,12.375,1964-10-20
1964-10-21,1964,10,21,NA,0,2.95825,15.0,1964-10-21
1964-10-22,1964,10,22,NA,0,0.875,3.375,1964-10-22
1964-10-23,1964,10,23,NA,0,0.124875,0.75,1964-10-23
1964-10-24,1964,10,24,NA,0,1.041625,4.625,1964-10-24
1964-10-25,1964,10,25,NA,0,1.0,4.375,1964-10-25
1964-10-26,1964,10,26,NA,0,2.83325,18.375,1964-10-26
1964-10-27,1964,10,27,NA,0,1.583375,5.875,1964-10-27
1964-10-28,1964,10,28,NA,0,1.25,4.75,1964-10-28
1964-10-29,1964,10,29,NA,0,1.58325,6.75,1964-10-29
1964-10-30,1964,10,30,NA,0,0.75,3.25,1964-10-30
1964-10-31,1964,10,31,NA,0,0.374875,1.75,1964-10-31
1964-11-01,1964,11,1,NA,0,2.54175,14.5,1964-11-01
1964-11-02,1964,11,2,NA,0,2.375,12.875,1964-11-02
1964-11-03,1964,11,3,NA,0,0.999875,4.375,1964-11-03
1964-11-04,1964,11,4,NA,0,1.7085,7.25,1964-11-04
1964-11-05,1964,11,5,NA,0,2.04175,9.125,1964-11-05
1964-11-06,1964,11,6,NA,0,1.125,4.375,1964-11-06
1964-11-07,1964,11,7,NA,0,0.208375,0.875,1964-11-07
1964-11-08,1964,11,8,NA,0,2.041625,8.5,1964-11-08
1964-11-09,1964,11,9,NA,0,3.2085,18.875,1964-11-09
1964-11-10,1964,11,10,NA,0,2.125125,10.625,1964-11-10
1964-11-11,1964,11,11,NA,0,1.3335,5.375,1964-11-11
1964-11-12,1964,11,12,NA,0,2.041625,8.375,1964-11-12
1964-11-13,1964,11,13,NA,0,1.125,4.25,1964-11-13
1964-11-14,1964,11,14,NA,0,0.124875,0.75,1964-11-14
1964-11-15,1964,11,15,NA,0,2.166625,12.375,1964-11-15
1964-11-16,1964,11,16,NA,0,2.291625,9.5,1964-11-16
1964-11-17,1964,11,17,NA,0,1.333375,5.125,1964-11-17
1964-11-18,1964,11,18,NA,0,1.25,4.75,1964-11-18
1964-11-19,1964,11,19,NA,0,0.541625,2.375,1964-11-19
1964-11-20,1964,11,20,NA,0,0.70825,2.875,1964-11-20
1964-11-21,1964,11,21,NA,0,0.625,2.875,1964-11-21
1964-11-22,1964,11,22,NA,0,1.541625,6.125,1964-11-22
1964-11-23,1964,11,23,NA,0,3.25,20.125,1964-11-23
1964-11-24,1964,11,24,NA,0,0.58325,2.5,1964-11-24
1964-11-25,1964,11,25,NA,0,0.41675,1.75,1964-11-25
1964-11-26,1964,11,26,NA,0,2.291625,10.875,1964-11-26
1964-11-27,1964,11,27,NA,0,0.999875,4.0,1964-11-27
1964-11-28,1964,11,28,NA,0,2.374875,10.375,1964-11-28
1964-11-29,1964,11,29,NA,0,0.75,4.0,1964-11-29
1964-11-30,1964,11,30,NA,0,2.04175,10.75,1964-11-30
1964-12-01,1964,12,1,NA,0,2.124875,8.5,1964-12-01
1964-12-02,1964,12,2,NA,0,0.708375,2.875,1964-12-02
1964-12-03,1964,12,3,NA,0,1.208375,4.875,1964-12-03
1964-12-04,1964,12,4,NA,0,0.916875,3.625,1964-12-04
1964-12-05,1964,12,5,NA,0,0.41675,1.875,1964-12-05
1964-12-06,1964,12,6,NA,0,0.6665000000000001,2.75,1964-12-06
1964-12-07,1964,12,7,NA,0,2.125,10.25,1964-12-07
1964-12-08,1964,12,8,NA,0,1.4585,6.375,1964-12-08
1964-12-09,1964,12,9,NA,0,1.2085,5.0,1964-12-09
1964-12-10,1964,12,10,NA,0,0.6665,2.75,1964-12-10
1964-12-11,1964,12,11,NA,0,0.625,2.75,1964-12-11
1964-12-12,1964,12,12,NA,0,0.41675,2.0,1964-12-12
1964-12-13,1964,12,13,NA,0,1.833375,8.625,1964-12-13
1964-12-14,1964,12,14,NA,0,1.83325,6.625,1964-12-14
1964-12-15,1964,12,15,NA,0,1.666625,7.5,1964-12-15
1964-12-16,1964,12,16,NA,0,2.66675,15.125,1964-12-16
1964-12-17,1964,12,17,NA,0,2.708375,14.75,1964-12-17
1964-12-18,1964,12,18,NA,0,1.375125,5.5,1964-12-18
1964-12-19,1964,12,19,NA,0,2.08325,8.75,1964-12-19
1964-12-20,1964,12,20,NA,0,0.958375,3.625,1964-12-20
1964-12-21,1964,12,21,NA,0,1.0,4.0,1964-12-21
1964-12-22,1964,12,22,NA,0,0.749875,3.25,1964-12-22
1964-12-23,1964,12,23,NA,0,1.083375,4.25,1964-12-23
1964-12-24,1964,12,24,NA,0,0.708125,2.875,1964-12-24
1964-12-25,1964,12,25,NA,0,1.041625,4.5,1964-12-25
1964-12-26,1964,12,26,NA,0,0.958375,4.625,1964-12-26
1964-12-27,1964,12,27,NA,0,0.5,2.25,1964-12-27
1964-12-28,1964,12,28,NA,0,0.75,2.875,1964-12-28
1964-12-29,1964,12,29,NA,0,1.0,4.25,1964-12-29
1964-12-30,1964,12,30,NA,0,0.37475,1.875,1964-12-30
1964-12-31,1964,12,31,NA,0,0.625,2.875,1964-12-31
1965-01-01,1965,1,1,NA,0,0.708375,3.0,1965-01-01
1965-01-02,1965,1,2,NA,0,2.45825,11.0,1965-01-02
1965-01-03,1965,1,3,NA,0,1.375,7.25,1965-01-03
1965-01-04,1965,1,4,NA,0,1.083375,4.125,1965-01-04
1965-01-05,1965,1,5,NA,0,0.625,2.5,1965-01-05
1965-01-06,1965,1,6,NA,0,0.4585,2.125,1965-01-06
1965-01-07,1965,1,7,NA,0,1.166625,4.5,1965-01-07
1965-01-08,1965,1,8,NA,0,2.625,13.25,1965-01-08
1965-01-09,1965,1,9,NA,0,1.70825,7.375,1965-01-09
1965-01-10,1965,1,10,NA,0,1.375,5.25,1965-01-10
1965-01-11,1965,1,11,NA,0,0.4165,1.875,1965-01-11
1965-01-12,1965,1,12,NA,0,2.416625,12.0,1965-01-12
1965-01-13,1965,1,13,NA,0,2.58325,12.875,1965-01-13
1965-01-14,1965,1,14,NA,0,1.66675,6.375,1965-01-14
1965-01-15,1965,1,15,NA,0,1.54175,5.75,1965-01-15
1965-01-16,1965,1,16,NA,0,0.625125,2.75,1965-01-16
1965-01-17,1965,1,17,NA,0,2.16675,10.5,1965-01-17
1965-01-18,1965,1,18,NA,0,1.2085,5.0,1965-01-18
1965-01-19,1965,1,19,NA,0,1.083375,4.5,1965-01-19
1965-01-20,1965,1,20,NA,0,1.375,7.25,1965-01-20
1965-01-21,1965,1,21,NA,0,1.7915,9.875,1965-01-21
1965-01-22,1965,1,22,NA,0,3.0835,19.5,1965-01-22
1965-01-23,1965,1,23,NA,0,1.833375,7.0,1965-01-23
1965-01-24,1965,1,24,NA,0,0.374875,1.875,1965-01-24
1965-01-25,1965,1,25,NA,0,0.416625,1.875,1965-01-25
1965-01-26,1965,1,26,NA,0,0.70825,2.875,1965-01-26
1965-01-27,1965,1,27,NA,0,1.541625,5.75,1965-01-27
1965-01-28,1965,1,28,NA,0,1.25,4.875,1965-01-28
1965-01-29,1965,1,29,NA,0,1.16675,4.875,1965-01-29
1965-01-30,1965,1,30,NA,0,1.041875,4.375,1965-01-30
1965-01-31,1965,1,31,NA,0,0.66675,2.625,1965-01-31
1965-02-01,1965,2,1,NA,0,0.875,3.625,1965-02-01
1965-02-02,1965,2,2,NA,0,0.583375,2.5,1965-02-02
1965-02-03,1965,2,3,NA,0,1.125,5.0,1965-02-03
1965-02-04,1965,2,4,NA,0,2.375,9.875,1965-02-04
1965-02-05,1965,2,5,NA,0,1.333375,5.0,1965-02-05
1965-02-06,1965,2,6,NA,0,2.45825,13.625,1965-02-06
1965-02-07,1965,2,7,NA,0,4.0,31.125,1965-02-07
1965-02-08,1965,2,8,NA,0,2.25,16.625,1965-02-08
1965-02-09,1965,2,9,NA,0,2.33325,10.125,1965-02-09
1965-02-10,1965,2,10,NA,0,2.6248750000000003,11.75,1965-02-10
1965-02-11,1965,2,11,NA,0,2.208375,10.125,1965-02-11
1965-02-12,1965,2,12,NA,0,0.95825,3.75,1965-02-12
1965-02-13,1965,2,13,NA,0,1.04175,4.0,1965-02-13
1965-02-14,1965,2,14,NA,0,2.458375,11.375,1965-02-14
1965-02-15,1965,2,15,NA,0,2.41675,11.875,1965-02-15
1965-02-16,1965,2,16,NA,0,1.58325,6.5,1965-02-16
1965-02-17,1965,2,17,NA,0,0.625125,2.375,1965-02-17
1965-02-18,1965,2,18,NA,0,0.83325,3.75,1965-02-18
1965-02-19,1965,2,19,NA,0,0.91675,3.75,1965-02-19
1965-02-20,1965,2,20,NA,0,1.375,5.125,1965-02-20
1965-02-21,1965,2,21,NA,0,3.1248750000000003,17.25,1965-02-21
1965-02-22,1965,2,22,NA,0,1.2085,4.75,1965-02-22
1965-02-23,1965,2,23,NA,0,3.000125,17.75,1965-02-23
1965-02-24,1965,2,24,NA,0,2.375,10.625,1965-02-24
1965-02-25,1965,2,25,NA,0,2.416625,13.5,1965-02-25
1965-02-26,1965,2,26,NA,0,1.91675,7.25,1965-02-26
1965-02-27,1965,2,27,NA,0,2.083375,9.125,1965-02-27
1965-02-28,1965,2,28,NA,0,1.666625,6.375,1965-02-28
1965-03-01,1965,3,1,NA,0,1.583125,6.75,1965-03-01
1965-03-02,1965,3,2,NA,0,1.833125,8.125,1965-03-02
1965-03-03,1965,3,3,NA,0,3.833375,25.625,1965-03-03
1965-03-04,1965,3,4,NA,0,2.791625,21.375,1965-03-04
1965-03-05,1965,3,5,NA,0,1.66675,6.75,1965-03-05
1965-03-06,1965,3,6,NA,0,1.08325,4.375,1965-03-06
1965-03-07,1965,3,7,NA,0,1.708375,6.875,1965-03-07
1965-03-08,1965,3,8,NA,0,0.45825,2.25,1965-03-08
1965-03-09,1965,3,9,NA,0,1.000125,4.0,1965-03-09
1965-03-10,1965,3,10,NA,0,0.374875,1.625,1965-03-10
1965-03-11,1965,3,11,NA,0,0.875,3.625,1965-03-11
1965-03-12,1965,3,12,NA,0,1.083125,4.25,1965-03-12
1965-03-13,1965,3,13,NA,0,2.124875,9.625,1965-03-13
1965-03-14,1965,3,14,NA,0,1.625,6.375,1965-03-14
1965-03-15,1965,3,15,NA,0,2.45825,11.75,1965-03-15
1965-03-16,1965,3,16,NA,0,0.99975,4.125,1965-03-16
1965-03-17,1965,3,17,NA,0,1.291625,5.0,1965-03-17
1965-03-18,1965,3,18,NA,0,0.291625,1.5,1965-03-18
1965-03-19,1965,3,19,NA,0,0.958375,3.75,1965-03-19
1965-03-20,1965,3,20,NA,0,1.291625,4.875,1965-03-20
1965-03-21,1965,3,21,NA,0,1.91675,8.375,1965-03-21
1965-03-22,1965,3,22,NA,0,1.375,7.5,1965-03-22
1965-03-23,1965,3,23,NA,0,3.70825,25.375,1965-03-23
1965-03-24,1965,3,24,NA,0,2.5,12.25,1965-03-24
1965-03-25,1965,3,25,NA,0,3.1248750000000003,19.5,1965-03-25
1965-03-26,1965,3,26,NA,0,2.625,13.25,1965-03-26
1965-03-27,1965,3,27,NA,0,2.125,8.875,1965-03-27
1965-03-28,1965,3,28,NA,0,1.166625,4.875,1965-03-28
1965-03-29,1965,3,29,NA,0,1.54175,5.625,1965-03-29
1965-03-30,1965,3,30,NA,0,0.541625,2.375,1965-03-30
1965-03-31,1965,3,31,NA,0,1.0415,4.125,1965-03-31
1965-04-01,1965,4,1,NA,0,1.041625,4.25,1965-04-01
1965-04-02,1965,4,2,NA,0,0.5,2.25,1965-04-02
1965-04-03,1965,4,3,NA,0,0.66675,2.875,1965-04-03
1965-04-04,1965,4,4,NA,0,1.58325,6.25,1965-04-04
1965-04-05,1965,4,5,NA,0,0.791625,3.75,1965-04-05
1965-04-06,1965,4,6,NA,0,1.791625,7.0,1965-04-06
1965-04-07,1965,4,7,NA,0,1.875,8.5,1965-04-07
1965-04-08,1965,4,8,NA,0,0.833375,3.5,1965-04-08
1965-04-09,1965,4,9,NA,0,2.2085,11.0,1965-04-09
1965-04-10,1965,4,10,NA,0,1.25,5.625,1965-04-10
1965-04-11,1965,4,11,NA,0,1.66675,7.875,1965-04-11
1965-04-12,1965,4,12,NA,0,1.666625,6.75,1965-04-12
1965-04-13,1965,4,13,NA,0,1.250125,5.125,1965-04-13
1965-04-14,1965,4,14,NA,0,1.208375,4.625,1965-04-14
1965-04-15,1965,4,15,NA,0,1.04175,4.125,1965-04-15
